/*Owner & Copyrights: Vance King Saxbe. A.*/Date,Open,High,Low,Close,Volume,Adj Close
2004-12-16,96.80,98.15,96.80,97.45,5660100,84.26
2004-12-15,96.92,97.70,96.81,97.33,3914500,84.16
2004-12-14,96.30,97.70,96.29,97.31,4493200,84.14
2004-12-13,96.85,97.20,96.08,96.45,4799500,83.40
2004-12-10,96.10,97.99,96.10,96.67,4188300,83.59
2004-12-09,96.20,97.60,95.71,97.51,5713700,84.31
2004-12-08,96.43,97.35,95.77,96.65,5310700,83.57
2004-12-07,97.70,98.25,95.99,96.10,6477100,83.09
2004-12-06,96.88,97.90,96.65,97.67,5263000,84.45
2004-12-03,96.55,97.63,96.55,97.08,7026800,83.94
2004-12-02,95.65,96.78,95.49,95.76,5152300,82.80
2004-12-01,94.50,96.07,94.47,95.88,5664500,82.90
2004-11-30,95.15,95.65,94.24,94.24,5870300,81.49
2004-11-29,94.94,96.38,94.94,95.50,5699800,82.58
2004-11-26,95.05,95.38,94.58,94.72,2204300,81.90
2004-11-24,95.04,95.79,95.04,95.46,3750600,82.54
2004-11-23,94.70,95.37,94.55,95.28,5529900,82.38
2004-11-22,94.30,95.40,94.16,95.11,5814100,82.24
2004-11-19,94.95,95.16,94.25,94.45,5679100,81.67
2004-11-18,95.36,95.70,95.03,95.10,4655900,82.23
2004-11-17,95.30,96.63,95.30,95.46,6353200,82.54
2004-11-16,95.25,95.50,94.65,94.89,5684100,82.05
2004-11-15,95.08,96.00,94.80,95.92,4887600,82.94
2004-11-12,94.66,95.50,94.56,95.32,4958400,82.42
2004-11-11,93.60,95.22,93.54,94.79,7453400,81.96
2004-11-10,92.92,94.30,92.92,93.61,6258400,80.94
2004-11-09,93.00,93.95,93.00,93.37,4513100,80.73
2004-11-08,92.50,93.70,92.50,93.37,4907300,80.73
2004-11-05,92.40,93.52,92.40,93.28,6708400,80.50
2004-11-04,91.05,92.70,90.82,92.38,6951600,79.72
2004-11-03,91.25,91.90,90.97,91.20,6553300,78.71
2004-11-02,89.55,91.22,89.50,90.47,5388700,78.08
2004-11-01,89.33,90.60,89.23,90.11,5160600,77.76
2004-10-29,89.40,89.90,88.95,89.75,4518500,77.45
2004-10-28,89.80,90.24,89.43,89.50,4226500,77.24
2004-10-27,88.58,90.27,88.50,90.00,6035100,77.67
2004-10-26,88.33,89.57,88.25,89.00,7335800,76.81
2004-10-25,87.36,88.90,87.31,88.43,5774500,76.31
2004-10-22,88.22,88.45,87.29,87.39,5988700,75.42
2004-10-21,88.40,88.76,87.66,88.10,6137500,76.03
2004-10-20,88.45,89.19,88.29,88.82,6926800,76.65
2004-10-19,88.20,89.73,88.00,89.37,13692200,77.13
2004-10-18,84.30,86.15,84.29,85.92,7182600,74.15
2004-10-15,84.78,85.25,84.60,84.85,5928500,73.22
2004-10-14,84.75,84.98,84.30,84.78,4233700,73.16
2004-10-13,86.26,86.48,84.43,84.98,6651400,73.34
2004-10-12,86.02,86.20,85.58,86.00,4626600,74.22
2004-10-11,86.77,87.20,86.27,86.63,3016300,74.76
2004-10-08,87.43,87.91,86.51,86.71,4090000,74.83
2004-10-07,88.04,88.10,87.40,87.42,3076900,75.44
2004-10-06,87.14,88.10,87.10,88.04,3984400,75.98
2004-10-05,87.95,88.03,87.13,87.32,5150700,75.36
2004-10-04,87.00,88.10,86.72,87.16,5001400,75.22
2004-10-01,85.95,86.98,85.88,86.72,4538000,74.84
2004-09-30,85.14,85.98,85.01,85.74,5198000,73.99
2004-09-29,84.48,84.98,84.15,84.98,4204500,73.34
2004-09-28,84.35,84.65,83.88,84.48,3874200,72.91
2004-09-27,84.10,84.44,83.98,84.16,4650300,72.63
2004-09-24,83.80,84.74,83.78,84.43,4899500,72.86
2004-09-23,84.04,84.27,83.24,83.88,4801200,72.39
2004-09-22,85.35,85.44,84.17,84.31,5037100,72.76
2004-09-21,85.70,86.11,85.34,85.72,4049700,73.98
2004-09-20,85.40,86.43,85.40,85.70,4380400,73.96
2004-09-17,86.40,86.50,85.44,85.74,6198700,73.99
2004-09-16,86.20,86.96,85.93,86.12,3623000,74.32
2004-09-15,85.94,86.50,85.89,86.37,4631200,74.54
2004-09-14,86.60,86.88,86.15,86.72,3953500,74.84
2004-09-13,87.00,87.28,86.08,86.49,4801400,74.64
2004-09-10,86.43,87.00,86.25,86.76,3753500,74.87
2004-09-09,85.86,86.79,85.86,86.44,4517400,74.60
2004-09-08,84.90,86.51,84.88,85.86,5721200,74.10
2004-09-07,84.70,85.44,84.60,84.97,4002800,73.33
2004-09-03,84.30,84.69,83.96,84.39,3479800,72.83
2004-09-02,84.22,84.78,83.85,84.57,3380400,72.98
2004-09-01,84.05,85.09,84.01,84.22,4748500,72.68
2004-08-31,84.55,84.69,83.65,84.69,3399500,73.09
2004-08-30,84.57,84.99,84.39,84.40,2277900,72.84
2004-08-27,84.65,84.95,84.59,84.94,2444800,73.30
2004-08-26,85.00,85.04,84.69,84.69,3134400,73.09
2004-08-25,85.00,85.27,84.55,85.07,4405600,73.41
2004-08-24,85.00,85.15,84.35,84.71,2710400,73.10
2004-08-23,85.23,85.45,84.65,84.65,4260600,73.05
2004-08-20,84.52,85.25,84.52,85.25,4501400,73.57
2004-08-19,84.75,85.35,84.45,84.89,4704500,73.26
2004-08-18,83.60,85.13,83.57,85.13,4397500,73.47
2004-08-17,84.10,84.54,83.66,84.04,3559400,72.53
2004-08-16,83.70,84.56,83.51,84.02,4361500,72.51
2004-08-13,82.54,83.94,82.51,83.91,5801900,72.41
2004-08-12,83.05,83.05,81.90,82.21,7134900,70.95
2004-08-11,83.70,83.98,83.10,83.69,5288000,72.22
2004-08-10,84.00,84.99,83.81,84.99,4351000,73.35
2004-08-09,83.48,83.96,82.87,83.55,3621100,72.10
2004-08-06,84.38,84.76,83.42,83.48,5219200,72.04
2004-08-05,85.97,86.42,85.01,85.19,3879900,73.36
2004-08-04,85.30,86.65,85.25,85.97,4160600,74.03
2004-08-03,86.70,86.80,85.44,85.71,4147200,73.81
2004-08-02,86.87,87.39,86.42,86.69,3408400,74.65
2004-07-30,86.45,87.40,86.39,87.07,3508500,74.98
2004-07-29,86.25,87.22,86.23,86.77,4232300,74.72
2004-07-28,85.88,86.28,84.88,85.85,6566200,73.93
2004-07-27,85.60,86.30,85.45,85.88,4098500,73.96
2004-07-26,84.85,85.58,84.51,85.09,4517500,73.28
2004-07-23,85.70,86.06,84.50,84.85,4309400,73.07
2004-07-22,85.00,86.40,84.68,86.06,5972600,74.11
2004-07-21,86.75,87.11,85.30,85.30,5534000,73.46
2004-07-20,85.63,86.49,85.30,86.36,5651300,74.37
2004-07-19,84.50,85.85,84.40,85.30,6596000,73.46
2004-07-16,86.05,86.48,84.28,84.28,10441400,72.58
2004-07-15,84.13,84.63,83.61,84.02,7086500,72.36
2004-07-14,84.84,85.24,83.78,84.13,6298600,72.45
2004-07-13,85.90,86.09,85.20,85.25,6001000,73.41
2004-07-12,84.00,85.25,83.42,84.10,6009200,72.42
2004-07-09,84.40,84.50,83.51,83.89,6595200,72.24
2004-07-08,85.00,85.01,83.58,83.65,7529000,72.04
2004-07-07,85.30,85.94,85.05,85.35,5677300,73.50
2004-07-06,86.50,86.73,85.13,85.70,6408100,73.80
2004-07-02,87.45,87.55,86.60,87.04,2874500,74.96
2004-07-01,88.28,88.44,86.57,87.50,5093900,75.35
2004-06-30,88.30,88.50,87.70,88.15,4724000,75.91
2004-06-29,88.35,88.49,87.90,88.29,4394800,76.03
2004-06-28,89.71,89.90,88.36,88.71,4423200,76.39
2004-06-25,89.95,90.23,88.94,89.55,5604700,77.12
2004-06-24,90.28,90.92,89.84,89.99,4069400,77.50
2004-06-23,90.10,90.84,89.84,90.79,4354700,78.19
2004-06-22,89.28,90.24,89.13,90.02,4149300,77.52
2004-06-21,90.40,90.43,89.31,89.49,3843400,77.07
2004-06-18,90.20,90.80,89.90,90.06,6470800,77.56
2004-06-17,90.50,90.56,90.07,90.44,4180200,77.88
2004-06-16,90.25,90.93,90.09,90.38,3145700,77.83
2004-06-15,90.49,91.21,90.23,90.54,4508300,77.97
2004-06-14,90.05,90.58,89.62,90.07,4121400,77.57
2004-06-10,90.23,90.75,89.89,90.46,3468700,77.90
2004-06-09,89.90,90.55,89.81,90.09,5233400,77.58
2004-06-08,88.64,90.50,88.40,90.04,5400300,77.54
2004-06-07,88.75,88.99,88.01,88.64,4264500,76.33
2004-06-04,87.95,88.49,87.50,87.56,3803400,75.40
2004-06-03,87.85,88.10,87.35,87.35,3011500,75.22
2004-06-02,88.64,88.64,87.89,87.98,3912600,75.77
2004-06-01,88.00,88.48,87.30,88.12,4884300,75.89
2004-05-28,88.48,88.85,88.25,88.59,3203800,76.29
2004-05-27,88.75,89.08,87.98,88.59,4094600,76.29
2004-05-26,88.64,88.85,88.04,88.35,4308200,76.08
2004-05-25,86.75,88.92,86.55,88.70,5358100,76.39
2004-05-24,87.75,87.84,86.55,87.10,3778100,75.01
2004-05-21,87.59,88.18,86.91,87.13,5130000,75.03
2004-05-20,87.06,87.95,87.05,87.42,4031500,75.28
2004-05-19,87.40,88.88,86.50,87.05,7431800,74.96
2004-05-18,86.08,86.49,86.00,86.06,4401100,74.11
2004-05-17,85.30,86.03,85.15,85.53,5700000,73.66
2004-05-14,86.65,87.35,86.07,86.41,5197800,74.41
2004-05-13,86.79,87.41,86.26,87.19,4708400,75.09
2004-05-12,87.25,87.25,85.12,86.81,8445800,74.76
2004-05-11,87.20,88.15,86.82,87.13,6575000,75.03
2004-05-10,87.60,88.10,86.37,86.88,6692400,74.82
2004-05-07,87.75,89.40,87.62,88.19,5407400,75.95
2004-05-06,88.10,89.10,87.59,88.36,4319100,76.09
2004-05-05,89.75,89.75,88.51,88.96,4402300,76.45
2004-05-04,88.02,89.74,88.00,89.00,5451800,76.49
2004-05-03,88.13,88.52,87.20,88.02,6070100,75.65
2004-04-30,89.01,89.20,88.01,88.17,5019500,75.78
2004-04-29,90.01,90.26,88.19,89.08,7763200,76.56
2004-04-28,90.30,90.98,90.21,90.41,4706000,77.70
2004-04-27,90.65,91.99,90.56,91.11,4768000,78.30
2004-04-26,90.75,91.56,90.35,90.43,4533600,77.72
2004-04-23,91.00,91.61,90.36,91.28,5063200,78.45
2004-04-22,90.50,91.51,89.70,90.74,7988000,77.98
2004-04-21,91.15,91.42,90.69,91.26,4623400,78.43
2004-04-20,92.00,92.48,90.65,90.65,4260200,77.91
2004-04-19,91.90,92.30,91.70,91.94,4159400,79.02
2004-04-16,92.30,92.35,91.04,92.28,11118000,79.31
2004-04-15,93.80,94.09,93.06,93.45,6844200,80.31
2004-04-14,92.10,93.86,92.10,93.70,5316300,80.53
2004-04-13,93.79,94.04,92.50,93.04,5013600,79.96
2004-04-12,93.50,94.36,93.40,93.74,3112600,80.56
2004-04-08,94.00,94.39,92.55,93.12,3868000,80.03
2004-04-07,93.37,93.58,92.51,93.08,4537300,80.00
2004-04-06,93.60,93.79,93.02,93.70,3860100,80.53
2004-04-05,93.95,94.37,93.51,94.18,3936000,80.94
2004-04-02,93.55,94.55,93.33,94.20,5894500,80.96
2004-04-01,91.67,92.68,91.62,92.37,4246900,79.39
2004-03-31,92.07,92.24,91.51,91.84,4613500,78.93
2004-03-30,92.67,92.67,91.35,92.32,5415700,79.34
2004-03-29,92.99,93.61,92.18,92.68,4876300,79.65
2004-03-26,92.39,93.25,92.16,92.77,4397700,79.73
2004-03-25,92.15,92.63,91.45,92.39,5585800,79.40
2004-03-24,91.57,92.49,91.04,91.77,6210400,78.87
2004-03-23,91.60,92.16,90.68,91.32,5065300,78.48
2004-03-22,91.27,91.48,90.28,91.02,6223500,78.23
2004-03-19,92.86,92.97,91.51,91.62,7058700,78.74
2004-03-18,93.05,93.18,91.90,92.85,4605200,79.80
2004-03-17,92.57,93.79,92.45,93.39,4663000,80.26
2004-03-16,92.40,92.70,91.42,92.45,4627600,79.45
2004-03-15,92.60,92.69,90.88,91.82,6523000,78.91
2004-03-12,92.00,93.38,91.68,93.30,6290600,80.18
2004-03-11,92.00,92.98,91.15,91.21,8560800,78.39
2004-03-10,94.38,94.74,92.68,93.06,6536300,79.98
2004-03-09,94.30,95.28,93.77,94.53,6390600,81.24
2004-03-08,96.49,96.88,94.59,94.59,5084200,81.29
2004-03-05,95.95,96.98,95.56,96.45,3970900,82.89
2004-03-04,96.58,96.92,96.13,96.39,3547900,82.84
2004-03-03,96.57,96.89,95.60,96.84,4806500,83.23
2004-03-02,97.60,97.60,96.62,96.82,4976200,83.21
2004-03-01,96.50,97.25,96.15,97.04,4454000,83.40
2004-02-27,96.80,97.38,96.10,96.50,4715000,82.93
2004-02-26,96.27,97.26,96.25,96.79,3965700,83.18
2004-02-25,96.50,97.09,96.23,96.54,3362500,82.97
2004-02-24,95.20,97.46,95.20,96.79,7008300,83.18
2004-02-23,97.40,97.51,95.46,95.96,6629100,82.47
2004-02-20,98.60,98.60,97.19,97.31,5690200,83.63
2004-02-19,98.42,99.23,97.52,97.80,5447200,84.05
2004-02-18,99.31,99.77,98.15,98.42,4830300,84.58
2004-02-17,99.99,100.00,99.32,99.37,3930400,85.40
2004-02-13,99.10,100.09,99.08,99.71,3562400,85.69
2004-02-12,100.06,100.30,99.30,99.30,3611500,85.34
2004-02-11,99.20,100.31,98.80,99.96,5505700,85.91
2004-02-10,98.45,99.97,98.41,99.61,4057500,85.61
2004-02-09,99.31,99.44,98.60,98.95,3742400,85.04
2004-02-06,98.85,99.24,98.25,98.94,5516900,85.03
2004-02-05,100.00,100.09,98.26,98.86,5975000,84.83
2004-02-04,99.38,100.43,99.30,100.19,8387500,85.97
2004-02-03,99.00,100.00,98.95,100.00,5604300,85.80
2004-02-02,99.15,99.94,98.50,99.39,6200000,85.28
2004-01-30,98.02,99.33,97.84,99.23,6137600,85.14
2004-01-29,98.10,98.60,96.55,98.01,6642500,84.10
2004-01-28,99.15,99.42,97.28,97.38,6549700,83.56
2004-01-27,99.40,99.67,98.70,98.80,5345300,84.77
2004-01-26,97.90,99.85,97.56,99.85,6189400,85.67
2004-01-23,97.82,98.21,97.10,97.90,5283900,84.00
2004-01-22,97.84,98.16,97.32,97.51,4371600,83.67
2004-01-21,97.23,98.04,96.64,97.70,6949000,83.83
2004-01-20,96.00,97.44,95.73,97.10,9285100,83.32
2004-01-16,95.00,95.35,94.71,95.32,9302000,81.79
2004-01-15,95.07,95.65,93.55,94.02,19812000,80.67
2004-01-14,89.90,90.46,89.75,90.31,5505100,77.49
2004-01-13,91.45,91.51,89.01,89.70,8842500,76.97
2004-01-12,91.21,92.14,91.21,91.55,5130400,78.55
2004-01-09,91.75,92.35,91.00,91.21,7930900,78.26
2004-01-08,93.21,93.21,92.03,93.04,6179800,79.83
2004-01-07,93.14,93.38,92.47,92.78,4927600,79.61
2004-01-06,92.20,93.19,92.14,93.06,4380000,79.85
2004-01-05,92.00,93.09,92.00,93.05,5276300,79.84
2004-01-02,92.86,93.05,91.20,91.55,5327800,78.55
2003-12-31,92.66,92.85,92.16,92.68,4726900,79.52
2003-12-30,93.27,93.50,92.36,92.63,4003400,79.48
2003-12-29,93.10,93.73,93.03,93.52,4033900,80.24
2003-12-26,92.37,93.00,92.30,92.90,1408500,79.71
2003-12-24,92.80,92.80,92.18,92.27,1760500,79.17
2003-12-23,93.07,93.44,92.34,92.79,3677000,79.62
2003-12-22,92.83,93.50,92.78,93.39,4332100,80.13
2003-12-19,93.23,93.25,92.67,93.14,7090500,79.92
2003-12-18,93.00,93.38,92.50,92.73,6873600,79.57
2003-12-17,93.85,93.87,92.85,93.40,6052900,80.14
2003-12-16,92.11,94.12,91.88,93.98,7501100,80.64
2003-12-15,93.43,93.97,92.08,92.11,5964500,79.03
2003-12-12,92.70,93.16,92.24,92.71,5079800,79.55
2003-12-11,91.96,92.97,91.92,92.40,6412100,79.28
2003-12-10,90.69,92.74,90.65,91.73,7138000,78.71
2003-12-09,91.15,92.16,90.61,90.63,6971500,77.76
2003-12-08,90.52,91.47,90.52,91.20,5342000,78.25
2003-12-05,91.30,91.30,90.50,90.64,5878400,77.77
2003-12-04,90.05,91.44,90.03,91.42,5360400,78.44
2003-12-03,91.15,91.44,90.30,90.30,6169800,77.48
2003-12-02,90.57,91.48,90.52,90.75,5091800,77.87
2003-12-01,90.90,91.36,90.48,91.01,5234900,78.09
2003-11-28,89.90,90.68,89.62,90.54,2195500,77.69
2003-11-26,89.79,90.09,89.11,89.91,4146800,77.15
2003-11-25,89.66,89.85,89.27,89.43,4305700,76.73
2003-11-24,89.03,89.74,88.95,89.66,4722200,76.93
2003-11-21,88.40,88.85,88.23,88.63,5935400,76.05
2003-11-20,89.30,89.79,88.38,88.39,5111000,75.84
2003-11-19,88.32,89.83,88.32,89.40,4156600,76.71
2003-11-18,89.92,90.18,88.90,88.95,5284300,76.32
2003-11-17,89.90,90.05,89.03,89.80,4748200,77.05
2003-11-14,91.02,91.42,89.81,90.25,4510200,77.44
2003-11-13,90.40,91.48,90.16,91.09,5277900,78.16
2003-11-12,89.45,91.16,89.31,90.69,5901700,77.82
2003-11-11,90.00,90.03,88.89,89.36,4841200,76.67
2003-11-10,89.55,90.47,89.55,89.95,8349700,77.18
2003-11-07,89.40,89.60,88.26,88.26,5543500,75.73
2003-11-06,88.33,89.59,87.72,89.34,5668600,76.66
2003-11-05,88.52,88.88,88.00,88.49,6296300,75.79
2003-11-04,89.68,89.80,88.86,89.14,5146100,76.35
2003-11-03,89.90,90.84,89.48,89.68,5825200,76.81
2003-10-31,90.71,90.71,89.20,89.48,4836200,76.64
2003-10-30,90.00,90.17,89.06,89.12,6535700,76.33
2003-10-29,89.60,89.94,89.15,89.34,5180700,76.52
2003-10-28,89.05,89.90,88.52,89.90,6959000,77.00
2003-10-27,88.80,89.10,88.05,88.52,5099200,75.82
2003-10-24,88.15,88.64,87.72,88.42,5471700,75.73
2003-10-23,87.60,88.40,87.53,88.15,6046400,75.50
2003-10-22,88.30,89.01,87.90,88.46,5600100,75.76
2003-10-21,89.25,89.34,88.70,88.93,5287100,76.17
2003-10-20,89.35,89.40,88.86,89.00,6971300,76.23
2003-10-17,89.28,89.68,88.81,89.23,9506200,76.42
2003-10-16,89.27,89.70,88.66,89.28,16994000,76.47
2003-10-15,93.90,94.54,92.74,92.74,11558700,79.43
2003-10-14,92.65,92.95,92.32,92.72,4699500,79.41
2003-10-13,93.10,93.54,92.58,93.20,4839200,79.82
2003-10-10,92.40,93.18,92.36,92.67,4500500,79.37
2003-10-09,93.30,93.60,92.20,92.45,7593000,79.18
2003-10-08,92.00,92.87,91.95,92.66,6418900,79.36
2003-10-07,90.50,91.70,90.40,91.70,5369800,78.54
2003-10-06,90.74,91.76,90.51,91.18,3845400,78.09
2003-10-03,91.00,91.95,90.57,90.64,7479300,77.63
2003-10-02,89.55,90.45,89.22,90.08,7428300,77.15
2003-10-01,88.75,90.60,88.70,90.35,7925200,77.38
2003-09-30,89.20,89.25,87.90,88.33,7056700,75.65
2003-09-29,89.25,90.18,89.07,89.45,5723200,76.61
2003-09-26,89.41,90.14,89.00,89.05,5095800,76.27
2003-09-25,89.40,90.97,89.20,89.41,6585500,76.58
2003-09-24,91.08,91.82,89.33,89.40,7575800,76.57
2003-09-23,91.50,92.09,90.56,91.34,7935200,78.23
2003-09-22,92.24,92.24,90.90,91.39,7302600,78.27
2003-09-19,92.45,93.47,91.80,93.28,9412500,79.89
2003-09-18,90.63,92.43,90.46,92.00,8338700,78.80
2003-09-17,90.40,91.94,90.20,90.63,9086600,77.62
2003-09-16,88.49,90.41,88.49,90.29,7896100,77.33
2003-09-15,89.70,89.96,88.39,88.49,7305400,75.79
2003-09-12,87.60,89.01,87.20,88.70,7209200,75.97
2003-09-11,86.75,88.42,86.40,87.92,9753500,75.30
2003-09-10,88.99,89.00,87.61,87.84,7322600,75.23
2003-09-09,89.20,89.97,88.93,89.42,8102500,76.59
2003-09-08,88.45,89.66,88.35,89.10,9213400,76.31
2003-09-05,87.00,88.26,86.75,86.95,7896600,74.47
2003-09-04,86.33,88.29,85.69,87.91,9889100,75.29
2003-09-03,86.24,87.30,86.00,86.33,10835700,73.94
2003-09-02,82.40,85.96,82.30,85.76,12406400,73.45
2003-08-29,81.95,82.11,81.56,82.01,4222700,70.24
2003-08-28,82.00,82.34,81.27,81.90,5516300,70.15
2003-08-27,82.00,82.53,81.90,82.00,3834100,70.23
2003-08-26,81.65,82.54,81.27,82.50,5569600,70.66
2003-08-25,82.85,83.03,81.75,81.96,5150900,70.20
2003-08-22,84.25,84.72,82.96,82.97,7434900,71.06
2003-08-21,83.39,83.85,82.85,82.85,5185200,70.96
2003-08-20,82.00,83.31,82.00,83.05,4829900,71.13
2003-08-19,83.10,83.81,82.56,82.85,6318300,70.96
2003-08-18,82.05,83.68,81.90,83.52,6847200,71.53
2003-08-15,81.80,81.98,81.20,81.79,3623600,70.05
2003-08-14,81.00,81.75,80.69,81.56,4562700,69.85
2003-08-13,81.65,82.19,80.58,81.20,5138400,69.55
2003-08-12,81.45,81.54,80.65,81.51,4634200,69.81
2003-08-11,80.87,81.50,80.28,81.02,4261200,69.39
2003-08-08,81.05,81.27,80.35,80.88,4613800,69.27
2003-08-07,79.69,80.82,79.38,80.69,5298500,69.11
2003-08-06,79.70,80.68,78.73,79.75,7472200,68.30
2003-08-05,81.13,81.33,79.80,79.85,7018100,68.25
2003-08-04,80.75,81.36,80.06,81.13,5888000,69.35
2003-08-01,81.15,81.27,80.05,81.27,6475400,69.47
2003-07-31,81.80,82.54,81.10,81.25,8050300,69.45
2003-07-30,82.45,82.45,80.58,80.96,6654600,69.20
2003-07-29,82.55,82.88,81.60,81.80,7282700,69.92
2003-07-28,83.67,83.70,82.04,82.54,6423500,70.55
2003-07-25,81.60,83.74,81.57,83.55,6204700,71.42
2003-07-24,82.95,82.99,81.51,81.51,5859100,69.67
2003-07-23,82.00,82.77,81.73,82.30,5326800,70.35
2003-07-22,82.50,83.26,81.52,81.85,8744300,69.96
2003-07-21,83.20,83.43,82.21,82.50,7036100,70.52
2003-07-18,83.85,84.02,83.21,83.72,8567200,71.56
2003-07-17,82.70,83.94,82.50,83.33,13515700,71.23
2003-07-16,87.00,87.03,85.85,86.74,8837600,74.14
2003-07-15,86.15,87.00,85.82,86.44,7910400,73.89
2003-07-14,86.00,86.58,85.42,85.42,6455200,73.01
2003-07-11,84.10,85.28,83.70,84.89,4534700,72.56
2003-07-10,85.00,85.22,83.47,84.03,7509200,71.83
2003-07-09,86.10,86.35,84.85,85.47,6709700,73.06
2003-07-08,86.09,86.75,85.19,86.25,5873900,73.72
2003-07-07,84.80,86.45,84.74,86.09,7614900,73.59
2003-07-03,84.25,84.69,83.48,83.95,3009500,71.76
2003-07-02,83.95,84.89,83.75,84.74,6009700,72.43
2003-07-01,81.40,83.66,81.40,83.59,5785800,71.45
2003-06-30,83.90,84.20,82.50,82.50,7950900,70.52
2003-06-27,84.15,84.65,83.22,83.42,4532900,71.30
2003-06-26,83.70,84.38,82.82,84.35,6374400,72.10
2003-06-25,83.55,84.16,82.09,82.49,5548000,70.51
2003-06-24,82.95,84.18,82.85,83.63,5062800,71.48
2003-06-23,84.79,84.79,82.97,83.18,6311600,71.10
2003-06-20,85.00,85.24,84.69,84.92,11900000,72.59
2003-06-19,84.95,85.29,84.50,84.55,7277100,72.27
2003-06-18,84.15,84.99,83.22,84.70,5941400,72.40
2003-06-17,84.95,84.95,83.80,84.30,5873700,72.06
2003-06-16,83.10,84.55,82.55,84.50,6492100,72.23
2003-06-13,84.15,84.29,82.51,82.75,5727500,70.73
2003-06-12,84.80,84.98,83.55,83.95,7072400,71.76
2003-06-11,82.75,84.15,82.29,83.97,9815800,71.77
2003-06-10,82.35,82.92,81.21,81.71,8896000,69.84
2003-06-09,80.00,82.00,79.81,82.00,9756300,70.09
2003-06-06,82.25,83.23,79.84,80.05,15160900,68.42
2003-06-05,84.00,84.25,81.75,81.90,15256300,70.01
2003-06-04,84.00,84.96,83.83,84.25,10734400,72.01
2003-06-03,84.32,85.24,83.24,83.82,21106600,71.65
2003-06-02,89.00,89.08,87.25,87.33,7697200,74.65
2003-05-30,87.45,88.68,87.45,88.04,6184200,75.25
2003-05-29,87.57,88.59,87.20,87.36,6898900,74.67
2003-05-28,87.60,88.70,87.40,87.57,6539900,74.85
2003-05-27,84.51,87.90,84.51,87.69,7163400,74.95
2003-05-23,85.75,85.95,85.10,85.26,5187200,72.88
2003-05-22,86.25,86.80,85.80,86.08,6277300,73.58
2003-05-21,85.77,86.18,85.08,86.18,6741000,73.66
2003-05-20,86.58,87.24,84.89,85.77,7331900,73.31
2003-05-19,88.05,88.47,86.41,86.45,7298400,73.89
2003-05-16,89.67,89.89,88.95,88.99,6831600,76.07
2003-05-15,89.50,89.96,89.00,89.90,7102900,76.84
2003-05-14,90.00,90.40,88.30,88.70,7752200,75.82
2003-05-13,88.78,90.10,88.56,89.98,8668300,76.91
2003-05-12,87.55,89.26,87.10,89.00,8445700,76.07
2003-05-09,86.90,87.70,86.40,87.55,6222600,74.84
2003-05-08,86.37,86.78,85.75,86.05,7188200,73.55
2003-05-07,86.95,87.81,86.50,86.68,6754600,74.09
2003-05-06,86.30,88.34,86.00,87.51,7459600,74.66
2003-05-05,87.20,88.00,86.52,86.52,7632500,73.82
2003-05-02,84.45,87.57,84.45,87.57,8381900,74.72
2003-05-01,85.30,86.23,84.47,85.89,7485700,73.28
2003-04-30,85.66,85.67,84.68,84.90,8444900,72.44
2003-04-29,85.34,86.49,84.97,85.66,8682900,73.09
2003-04-28,84.05,85.50,83.62,85.12,6363600,72.62
2003-04-25,85.21,85.28,83.86,83.88,6790700,71.57
2003-04-24,84.65,85.70,84.63,85.20,5943500,72.69
2003-04-23,85.24,85.97,84.96,85.75,7084500,73.16
2003-04-22,83.36,86.06,82.60,85.63,9542600,73.06
2003-04-21,84.40,84.51,83.10,83.36,6703400,71.12
2003-04-17,81.89,84.40,81.89,84.26,8802100,71.89
2003-04-16,83.38,84.40,82.74,82.88,10790700,70.71
2003-04-15,80.07,82.85,79.71,82.79,13613500,70.64
2003-04-14,78.50,80.07,78.16,80.07,9006000,68.32
2003-04-11,80.10,81.29,78.45,78.75,7573500,67.19
2003-04-10,79.10,79.25,78.13,79.01,6880100,67.41
2003-04-09,79.70,80.74,78.63,78.71,8543200,67.16
2003-04-08,80.62,80.70,78.47,80.07,8057600,68.32
2003-04-07,82.60,82.90,80.25,80.47,8881400,68.66
2003-04-04,82.35,82.55,80.04,80.79,8985000,68.93
2003-04-03,82.32,83.48,81.71,81.91,9623600,69.89
2003-04-02,79.90,81.97,79.90,81.46,9700100,69.50
2003-04-01,78.50,79.56,78.12,78.73,7861400,67.17
2003-03-31,79.26,79.61,78.31,78.43,10169200,66.92
2003-03-28,81.05,81.99,80.50,80.85,6649200,68.98
2003-03-27,80.75,82.33,80.51,81.45,7265800,69.49
2003-03-26,83.00,83.25,81.18,81.55,10531600,69.58
2003-03-25,82.00,84.00,81.74,83.45,8777100,71.20
2003-03-24,82.46,83.35,82.23,82.25,9352600,70.18
2003-03-21,82.76,84.90,82.76,84.90,12625400,72.44
2003-03-20,81.71,82.49,80.64,82.20,9046400,70.13
2003-03-19,82.09,82.50,81.08,82.00,10473100,69.96
2003-03-18,82.46,83.50,81.49,82.47,10795400,70.36
2003-03-17,78.00,82.67,77.84,82.46,15193000,70.36
2003-03-14,78.45,79.48,78.11,79.00,10117700,67.40
2003-03-13,75.99,78.68,75.31,78.45,10452500,66.93
2003-03-12,75.25,75.63,73.17,75.18,12773700,64.14
2003-03-11,75.82,76.33,75.20,75.35,8119200,64.29
2003-03-10,77.45,77.45,75.50,75.70,6641300,64.59
2003-03-07,75.71,77.99,75.71,77.90,8129200,66.46
